3,0,0,0,4,2,0,1,0,3,2,0,227
3,0,0,0,4,2,0,1,0,5,2,3,161
3,0,0,0,4,3,0,1,0,3,2,3,2082
3,0,0,0,4,4,0,1,2,4,2,3,1434
3,0,0,0,4,0,2,1,2,4,2,3,153
3,0,0,0,4,0,2,1,0,2,2,3,24
4,0,0,1,4,1,0,1,0,3,2,3,70
4,0,0,1,4,0,0,1,0,4,2,3,613
4,0,0,5,4,4,5,1,2,4,2,3,874
4,0,0,5,4,4,5,1,0,2,2,3,84
4,0,0,0,4,1,0,1,2,2,2,3,553
4,0,0,0,4,2,0,1,0,4,2,3,3899
4,0,0,0,4,2,0,1,0,4,2,0,362
4,0,0,0,4,3,0,1,0,5,2,3,484
4,0,0,0,4,0,0,1,2,3,2,0,6481
4,0,0,0,4,0,0,1,2,4,3,3,171
4,0,0,0,4,0,0,1,2,5,2,3,4621
0,0,0,1,2,0,1,1,2,2,2,0,178
0,0,0,1,2,0,1,1,2,4,2,3,3486
0,0,0,1,2,0,0,1,2,5,2,0,780
0,0,0,1,2,0,0,1,0,2,2,0,1934
0,0,0,1,3,0,0,1,2,4,2,3,5449
0,0,0,1,3,0,0,1,0,5,2,3,530
0,0,0,2,2,0,0,1,2,5,2,3,912
0,0,0,0,2,0,1,1,2,5,2,0,2222
0,0,0,0,2,0,1,1,0,2,2,0,6446
0,0,0,0,2,0,1,1,0,5,2,0,2181
0,0,0,0,2,0,2,1,2,2,2,3,3813
0,0,0,0,2,0,2,1,0,3,2,0,10294
0,0,0,0,2,0,3,1,2,4,2,3,5224
0,0,0,0,2,0,5,1,2,4,2,3,3530
0,0,0,0,2,0,5,1,0,3,2,0,962
0,0,0,0,2,0,0,1,2,0,2,3,2908
0,0,0,0,2,0,0,1,2,0,2,0,76006
0,0,0,0,3,0,1,1,2,5,2,3,1660
0,0,0,0,3,0,1,1,0,5,2,3,1613
0,0,0,0,3,0,0,1,2,5,2,0,6026
0,0,0,0,4,0,0,1,2,4,2,3,21632
0,0,0,0,4,0,0,1,0,2,2,3,3755
3,0,0,1,4,3,0,1,2,4,2,3,17
3,0,0,1,4,3,0,1,0,3,2,3,28
3,0,0,2,4,0,0,1,2,4,2,3,93
3,0,0,2,4,0,0,1,0,3,2,3,124
3,0,0,0,4,1,0,1,2,2,2,3,255
3,0,0,0,4,1,0,1,0,2,2,3,258
3,0,0,0,4,3,0,1,2,4,2,3,1478
3,0,0,0,4,4,0,1,2,2,2,3,198
3,0,0,0,4,4,0,1,0,2,2,3,200
3,0,0,0,4,0,0,1,0,5,2,3,2070
4,0,0,1,4,1,0,1,2,2,2,3,9
4,0,0,1,4,0,0,1,2,2,2,3,91
4,0,0,1,4,0,0,1,0,2,2,3,90
4,0,0,2,4,0,0,1,2,3,2,3,186
4,0,0,2,4,0,0,1,0,3,2,3,184
4,0,0,0,4,1,0,1,2,4,2,0,334
4,0,0,0,4,1,0,1,0,3,2,0,789
4,0,0,0,4,1,0,1,0,5,2,3,385
4,0,0,0,4,4,0,1,0,2,2,3,601
0,0,0,1,2,0,0,1,0,5,2,0,745
0,0,0,1,3,0,1,1,2,3,2,3,599
0,0,0,1,3,0,1,1,0,3,2,3,627
0,0,0,1,3,0,0,1,2,2,2,3,762
0,0,0,1,3,0,0,1,2,3,2,0,1884
0,0,0,1,3,0,0,1,0,2,2,3,767
0,0,0,2,2,0,0,1,2,3,2,0,4102
0,0,0,2,2,0,0,1,0,2,2,0,472
0,0,0,2,2,0,0,1,0,4,2,0,1867
0,0,0,2,3,0,0,1,2,3,2,3,1663
0,0,0,2,3,0,0,1,2,0,1,0,2733
0,0,0,2,3,0,0,1,0,3,2,3,1645
0,0,0,2,3,0,0,1,0,0,1,0,2740
0,0,0,0,2,0,5,1,2,0,1,0,6256
0,0,0,0,2,0,5,1,0,0,1,0,6276
0,0,0,0,2,0,0,1,0,3,3,3,6951
0,0,0,0,3,0,1,1,0,3,2,0,5633
0,0,0,0,4,1,0,1,2,2,2,3,163
0,0,0,0,4,1,0,1,0,3,2,3,1934
0,0,0,0,4,0,0,1,0,3,2,3,36927
3,0,0,1,4,3,0,1,2,3,2,3,31
3,0,0,1,4,3,0,1,0,4,2,3,19
3,0,0,2,4,0,0,1,2,3,2,3,114
3,0,0,0,4,0,0,1,2,4,2,0,1326
3,0,0,0,4,0,0,1,0,4,2,0,1363
4,0,0,2,4,0,0,1,2,4,2,3,138
4,0,0,2,4,0,0,1,0,4,2,3,141
4,0,0,0,4,1,0,1,2,3,2,0,759
4,0,0,0,4,0,0,1,0,4,2,0,3206
0,0,0,1,3,0,0,1,2,5,2,3,537
0,0,0,1,3,0,0,1,0,4,2,0,904
0,0,0,2,2,0,0,1,0,5,2,0,179
0,0,0,0,2,0,5,1,2,4,2,0,509
0,0,0,0,3,0,1,1,2,4,2,0,2858
0,0,0,0,4,1,0,1,2,3,2,3,1904
0,0,0,0,4,0,0,1,2,3,2,3,37111
3,0,0,0,4,4,0,1,0,4,2,3,1397
4,0,0,0,4,1,0,1,2,5,2,3,425
4,0,0,0,4,1,0,1,0,4,2,0,369
4,0,0,0,4,3,0,1,2,2,2,3,634
4,0,0,0,4,3,0,1,0,2,2,3,634
4,0,0,0,4,0,0,1,0,5,2,3,4561
4,0,0,0,4,0,0,1,0,5,2,0,292
5,5,5,5,4,5,5,2,0,4,2,3,1753
0,0,0,5,2,0,0,1,2,4,2,3,914
0,0,0,5,2,0,0,1,0,4,2,3,932
0,0,0,5,3,0,0,1,2,0,1,0,175
0,0,0,5,3,0,0,1,0,0,1,0,178
0,0,0,0,2,0,5,1,0,2,2,0,136
0,0,0,0,2,0,0,1,0,4,3,3,4281
0,0,0,0,4,4,0,1,2,2,2,3,147
0,0,0,0,4,4,0,1,0,4,2,3,1244
3,0,0,0,4,0,0,1,2,5,2,3,2084
4,0,0,0,4,4,0,1,2,5,2,3,447
4,0,0,0,4,4,0,1,0,5,2,3,445
0,0,0,5,2,0,0,1,0,5,2,3,88
0,0,0,0,2,0,5,1,2,2,2,0,138
0,0,0,0,4,4,0,1,2,5,2,3,138
0,0,0,0,4,4,0,1,0,2,2,3,154
3,0,0,1,4,1,0,1,2,4,2,3,22
3,0,0,1,4,1,0,1,0,3,2,3,16
3,0,0,0,4,4,0,1,2,4,2,0,77
3,0,0,0,4,4,0,1,0,4,2,0,78
3,0,0,0,4,0,1,1,2,2,2,3,135
3,0,0,0,4,0,1,1,0,3,2,3,1325
4,0,0,1,4,3,0,1,2,3,2,3,61
4,0,0,1,4,3,0,1,2,4,2,3,46
4,0,0,1,4,3,0,1,0,3,2,3,62
4,0,0,1,4,4,0,1,2,2,2,3,17
4,0,0,1,4,4,0,1,0,2,2,3,18
4,0,0,0,4,2,0,1,2,3,2,0,754
4,0,0,0,4,3,0,1,2,3,2,0,855
4,0,0,0,4,3,0,1,0,3,2,0,936
4,0,0,0,4,4,5,1,2,3,2,3,1243
4,0,0,0,4,4,5,1,0,3,2,3,1266
4,0,0,0,4,4,0,1,2,2,2,3,610
4,0,0,0,4,0,0,1,2,5,2,0,287
5,5,5,5,4,5,5,2,0,5,2,3,366
0,1,0,0,2,0,0,1,2,3,2,3,1969
0,1,0,0,2,0,0,1,2,4,2,3,1460
0,1,0,0,2,0,0,1,2,5,2,3,154
0,1,0,0,2,0,0,1,2,0,1,0,1677
0,1,0,0,2,0,0,1,0,3,2,3,2024
0,1,0,0,2,0,0,1,0,3,2,0,356
0,1,0,0,2,0,0,1,0,5,2,3,151
0,1,0,0,2,0,0,1,0,0,1,0,1684
0,2,0,0,2,0,0,1,2,3,2,3,381
0,2,0,0,2,0,0,1,2,0,1,0,422
0,2,0,0,2,0,0,1,0,3,2,3,379
0,2,0,0,2,0,0,1,0,0,1,0,423
0,0,1,0,2,0,0,1,2,3,2,3,932
0,0,1,0,2,0,0,1,2,3,2,0,254
0,0,1,0,2,0,0,1,2,4,2,3,735
0,0,1,0,2,0,0,1,2,0,1,0,1499
0,0,1,0,2,0,0,1,0,3,2,3,943
0,0,1,0,2,0,0,1,0,4,2,3,714
0,0,1,0,2,0,0,1,0,4,2,0,113
0,0,1,0,2,0,0,1,0,0,1,0,1508
0,0,1,0,3,0,0,1,2,0,1,0,263
0,0,1,0,3,0,0,1,0,0,1,0,264
0,0,2,0,2,0,0,1,2,3,2,3,879
0,0,2,0,2,0,0,1,2,3,2,0,254
0,0,2,0,2,0,0,1,2,4,2,3,602
0,0,2,0,2,0,0,1,0,3,2,3,889
0,0,2,0,2,0,0,1,0,3,2,0,282
0,0,2,0,2,0,0,1,0,4,2,3,604
0,0,3,0,2,0,0,1,2,4,2,3,341
0,0,3,0,2,0,0,1,2,0,1,0,664
0,0,3,0,2,0,0,1,0,3,2,3,459
0,0,3,0,2,0,0,1,0,0,1,0,665
0,0,0,3,3,0,0,1,2,3,2,3,300
0,0,0,3,3,0,0,1,0,3,2,3,307
0,0,0,0,2,0,2,1,2,2,2,0,1510
0,0,0,0,2,0,4,1,2,4,2,3,784
0,0,0,0,2,0,4,1,0,3,2,3,1203
0,0,0,0,2,0,0,1,0,3,3,0,1210
0,0,0,0,3,0,2,1,2,3,2,3,5275
0,0,0,0,3,0,2,1,2,5,2,0,70
0,0,0,0,3,0,2,1,0,3,2,0,1070
0,0,0,0,3,0,0,1,0,3,3,0,146
0,0,0,0,4,3,0,1,2,0,1,0,8077
0,0,0,0,4,3,0,1,0,0,1,0,8096
0,0,0,0,4,4,1,1,2,4,2,3,90
0,0,0,0,4,4,1,1,0,3,2,3,146
3,0,0,1,4,1,0,1,2,3,2,3,17
3,0,0,1,4,1,0,1,0,4,2,3,20
3,0,0,0,4,0,1,1,2,3,2,3,1296
3,0,0,0,4,0,1,1,0,2,2,3,132
4,0,0,1,4,3,0,1,0,4,2,3,42
4,0,0,1,4,4,0,1,0,2,3,3,1
4,0,0,0,4,0,1,1,2,4,2,3,1889
4,0,0,0,4,0,1,1,0,3,2,3,2822
4,0,0,0,4,0,0,1,0,4,3,3,49
0,1,0,0,2,0,0,1,2,3,2,0,351
0,1,0,0,2,0,0,1,0,4,2,3,1412
0,0,1,0,2,0,0,1,2,4,2,0,122
0,0,1,0,2,0,0,1,0,3,2,0,268
0,0,3,0,2,0,0,1,2,3,2,3,451
0,0,3,0,2,0,0,1,0,4,2,3,321
0,0,0,1,2,0,0,1,0,3,3,3,84
0,0,0,1,2,0,0,1,0,4,3,3,50
0,0,0,1,3,0,0,1,0,3,3,3,11
0,0,0,2,2,0,0,1,2,2,2,0,462
0,0,0,0,2,0,1,1,0,4,3,3,179
0,0,0,0,2,0,2,1,0,2,2,0,1526
0,0,0,0,2,0,4,1,2,3,2,3,1215
0,0,0,0,2,0,4,1,0,4,2,3,811
0,0,0,0,2,0,0,1,2,2,3,3,1692
0,0,0,0,3,0,2,1,2,3,2,0,1034
0,0,0,0,3,0,2,1,0,5,2,0,43
0,0,0,0,3,0,0,1,0,3,3,3,970
0,0,0,0,3,0,0,1,0,4,3,3,602
0,0,0,0,4,4,1,1,2,3,2,3,143
0,0,0,0,4,4,1,1,0,4,2,3,89
0,0,1,0,3,0,0,1,2,4,2,3,120
0,0,1,0,3,0,0,1,0,4,2,3,120
0,0,0,5,2,0,0,1,2,3,2,0,308
0,0,0,5,2,0,0,1,0,3,2,0,296
0,0,0,0,2,0,0,1,0,2,3,0,115
0,0,1,0,3,0,0,1,2,3,3,3,2
0,0,0,1,2,0,0,1,2,4,3,3,176
3,0,0,5,4,4,5,1,2,3,2,3,585
3,0,0,5,4,4,5,1,0,3,2,3,605
3,0,0,0,4,2,5,1,2,4,2,3,130
3,0,0,0,4,2,5,1,0,4,2,3,111
4,0,0,5,4,4,5,1,2,3,2,3,1542
4,0,0,5,4,4,5,1,2,3,2,0,121
4,0,0,5,4,4,5,1,0,4,2,3,867
4,0,0,5,4,4,5,1,0,4,2,0,37
4,0,0,5,4,4,5,1,0,5,2,3,84
4,0,0,0,4,3,0,1,2,4,2,0,403
4,0,0,0,4,3,0,1,0,5,2,0,46
0,0,0,0,2,0,5,1,2,5,2,3,356
0,0,0,0,2,0,5,1,0,5,2,3,314
0,0,0,0,2,0,0,1,2,5,3,3,740760
0,0,0,0,3,2,0,1,2,2,2,3,28
0,0,0,0,3,2,0,1,2,4,2,3,44
0,0,0,0,3,2,0,1,0,2,2,3,29
0,0,0,0,3,2,0,1,0,4,2,3,40
0,0,0,0,3,0,5,1,2,4,2,3,435
0,0,0,0,3,0,5,1,0,4,2,3,420
0,0,0,0,4,1,0,1,0,4,2,3,1039
3,0,0,5,4,4,5,1,2,4,2,3,337
3,0,0,0,4,2,5,1,0,3,2,3,151
3,0,0,0,4,0,0,1,2,5,2,0,126
4,0,0,5,4,4,5,1,0,3,2,0,117
4,0,0,0,4,3,0,1,0,4,2,0,457
0,0,0,0,3,2,0,1,2,3,2,3,45
0,0,0,0,3,2,0,1,0,3,2,3,47
0,0,0,0,3,0,5,1,2,3,2,3,553
0,0,0,0,3,0,5,1,0,3,2,3,559
0,0,0,0,4,1,0,1,0,2,2,3,166
4,0,0,0,4,1,1,1,2,3,2,3,255
4,0,0,0,4,1,1,1,0,4,2,3,210
4,0,0,0,4,3,0,1,2,5,2,3,457
4,0,0,0,4,4,0,1,2,5,2,0,50
4,0,0,0,4,4,0,1,0,4,2,0,445
0,1,0,0,3,0,0,1,2,2,2,3,26
0,1,0,0,3,0,0,1,2,4,2,3,229
0,1,0,0,3,0,0,1,0,2,2,3,24
0,1,0,0,3,0,0,1,0,4,2,3,228
0,0,0,4,2,0,0,1,2,3,2,3,255
0,0,0,4,2,0,0,1,2,4,2,3,197
0,0,0,4,2,0,0,1,0,4,2,3,191
0,0,0,4,2,0,0,1,0,4,3,3,2
0,0,0,4,2,0,0,1,0,5,2,3,29
0,0,0,0,3,0,4,1,2,3,2,3,89
0,0,0,0,3,0,4,1,2,4,2,3,76
0,0,0,0,3,0,4,1,0,4,2,3,76
0,0,0,0,3,0,4,1,0,5,2,3,7
0,0,0,0,4,1,0,1,0,5,2,3,103
3,0,0,0,4,3,0,1,2,5,2,3,149
4,0,0,0,4,1,1,1,2,4,2,3,192
4,0,0,0,4,1,1,1,0,3,2,3,246
4,0,0,0,4,2,0,1,2,5,2,3,449
0,2,0,0,2,0,0,1,2,4,2,3,268
0,0,0,4,2,0,0,1,0,3,2,3,259
0,0,0,0,2,0,4,1,0,5,2,3,65
0,0,0,0,3,0,4,1,0,3,2,3,87
0,0,0,0,4,1,0,1,2,4,2,3,1113
3,0,0,0,4,3,0,1,2,2,2,3,249
3,0,0,0,4,3,0,1,0,2,2,3,251
4,0,0,0,4,4,0,1,2,4,2,0,373
0,0,0,0,2,0,2,1,0,0,2,0,630
0,0,0,0,2,0,0,1,0,2,3,3,663
0,0,0,0,3,1,0,1,2,2,2,3,25
0,0,0,0,3,1,0,1,2,3,2,3,102
0,0,0,0,3,1,0,1,2,4,2,3,89
0,0,0,0,3,1,0,1,0,2,2,3,26
0,0,0,0,3,1,0,1,0,3,2,3,114
0,0,0,0,3,1,0,1,0,4,2,3,73
0,0,0,0,3,4,0,1,2,2,2,3,13
0,0,0,0,3,4,0,1,2,3,2,3,35
0,0,0,0,3,4,0,1,0,2,2,3,14
0,0,0,0,3,4,0,1,0,3,2,3,32
0,0,0,0,3,0,1,1,2,2,2,3,2093
0,0,0,0,3,0,1,1,2,2,2,0,803
0,0,0,0,3,0,1,1,0,2,2,3,2083
0,0,0,0,3,0,1,1,0,2,2,0,813
0,0,0,0,3,0,1,1,0,4,2,0,2968
0,0,0,0,3,0,5,1,2,3,2,0,163
0,0,0,0,3,0,5,1,0,3,2,0,152
0,0,0,0,2,0,2,1,2,0,2,0,622
0,0,0,0,3,2,0,1,0,5,2,3,7
0,0,0,0,3,4,0,1,2,4,2,3,24
0,0,0,0,3,4,0,1,0,4,2,3,26
0,0,0,0,3,4,0,1,0,5,2,3,4
0,0,0,0,3,0,1,1,2,3,2,0,5546
0,0,0,0,3,0,5,1,2,4,2,0,59
0,0,0,0,3,0,5,1,0,4,2,0,77
3,0,0,5,4,4,5,1,2,3,2,0,76
3,0,0,5,4,4,5,1,0,3,2,0,67
3,0,0,0,4,1,0,1,2,2,2,0,26
3,0,0,0,4,1,0,1,0,3,2,0,242
